data;label;
dogCatTraining/images/Bombay_155.jpg;dogCatTraining/annotations/trimaps/Bombay_155.png;
dogCatTraining/images/Bombay_156.jpg;dogCatTraining/annotations/trimaps/Bombay_156.png;
dogCatTraining/images/Bombay_157.jpg;dogCatTraining/annotations/trimaps/Bombay_157.png;
dogCatTraining/images/Bombay_158.jpg;dogCatTraining/annotations/trimaps/Bombay_158.png;
dogCatTraining/images/Bombay_159.jpg;dogCatTraining/annotations/trimaps/Bombay_159.png;
dogCatTraining/images/Bombay_160.jpg;dogCatTraining/annotations/trimaps/Bombay_160.png;
dogCatTraining/images/Bombay_161.jpg;dogCatTraining/annotations/trimaps/Bombay_161.png;
dogCatTraining/images/Bombay_162.jpg;dogCatTraining/annotations/trimaps/Bombay_162.png;
dogCatTraining/images/Bombay_163.jpg;dogCatTraining/annotations/trimaps/Bombay_163.png;
dogCatTraining/images/Bombay_164.jpg;dogCatTraining/annotations/trimaps/Bombay_164.png;
dogCatTraining/images/Bombay_166.jpg;dogCatTraining/annotations/trimaps/Bombay_166.png;
dogCatTraining/images/Bombay_167.jpg;dogCatTraining/annotations/trimaps/Bombay_167.png;
dogCatTraining/images/Bombay_168.jpg;dogCatTraining/annotations/trimaps/Bombay_168.png;
dogCatTraining/images/Bombay_169.jpg;dogCatTraining/annotations/trimaps/Bombay_169.png;
dogCatTraining/images/Bombay_170.jpg;dogCatTraining/annotations/trimaps/Bombay_170.png;
dogCatTraining/images/Bombay_171.jpg;dogCatTraining/annotations/trimaps/Bombay_171.png;
dogCatTraining/images/Bombay_172.jpg;dogCatTraining/annotations/trimaps/Bombay_172.png;
dogCatTraining/images/Bombay_173.jpg;dogCatTraining/annotations/trimaps/Bombay_173.png;
dogCatTraining/images/Bombay_174.jpg;dogCatTraining/annotations/trimaps/Bombay_174.png;
dogCatTraining/images/Bombay_175.jpg;dogCatTraining/annotations/trimaps/Bombay_175.png;
dogCatTraining/images/Bombay_176.jpg;dogCatTraining/annotations/trimaps/Bombay_176.png;
dogCatTraining/images/Bombay_177.jpg;dogCatTraining/annotations/trimaps/Bombay_177.png;
dogCatTraining/images/Bombay_178.jpg;dogCatTraining/annotations/trimaps/Bombay_178.png;
dogCatTraining/images/Bombay_179.jpg;dogCatTraining/annotations/trimaps/Bombay_179.png;
dogCatTraining/images/Bombay_180.jpg;dogCatTraining/annotations/trimaps/Bombay_180.png;
dogCatTraining/images/Bombay_181.jpg;dogCatTraining/annotations/trimaps/Bombay_181.png;
dogCatTraining/images/Bombay_182.jpg;dogCatTraining/annotations/trimaps/Bombay_182.png;
dogCatTraining/images/Bombay_183.jpg;dogCatTraining/annotations/trimaps/Bombay_183.png;
dogCatTraining/images/Bombay_184.jpg;dogCatTraining/annotations/trimaps/Bombay_184.png;
dogCatTraining/images/Bombay_185.jpg;dogCatTraining/annotations/trimaps/Bombay_185.png;
dogCatTraining/images/Bombay_186.jpg;dogCatTraining/annotations/trimaps/Bombay_186.png;
dogCatTraining/images/Bombay_188.jpg;dogCatTraining/annotations/trimaps/Bombay_188.png;
dogCatTraining/images/Bombay_189.jpg;dogCatTraining/annotations/trimaps/Bombay_189.png;
dogCatTraining/images/Bombay_190.jpg;dogCatTraining/annotations/trimaps/Bombay_190.png;
dogCatTraining/images/Bombay_191.jpg;dogCatTraining/annotations/trimaps/Bombay_191.png;
dogCatTraining/images/Bombay_192.jpg;dogCatTraining/annotations/trimaps/Bombay_192.png;
dogCatTraining/images/Bombay_193.jpg;dogCatTraining/annotations/trimaps/Bombay_193.png;
dogCatTraining/images/Bombay_194.jpg;dogCatTraining/annotations/trimaps/Bombay_194.png;
dogCatTraining/images/Bombay_198.jpg;dogCatTraining/annotations/trimaps/Bombay_198.png;
dogCatTraining/images/Bombay_200.jpg;dogCatTraining/annotations/trimaps/Bombay_200.png;
dogCatTraining/images/Bombay_201.jpg;dogCatTraining/annotations/trimaps/Bombay_201.png;
dogCatTraining/images/Bombay_202.jpg;dogCatTraining/annotations/trimaps/Bombay_202.png;
dogCatTraining/images/Bombay_203.jpg;dogCatTraining/annotations/trimaps/Bombay_203.png;
dogCatTraining/images/Bombay_204.jpg;dogCatTraining/annotations/trimaps/Bombay_204.png;
dogCatTraining/images/Bombay_205.jpg;dogCatTraining/annotations/trimaps/Bombay_205.png;
dogCatTraining/images/Bombay_206.jpg;dogCatTraining/annotations/trimaps/Bombay_206.png;
dogCatTraining/images/Bombay_208.jpg;dogCatTraining/annotations/trimaps/Bombay_208.png;
dogCatTraining/images/Bombay_209.jpg;dogCatTraining/annotations/trimaps/Bombay_209.png;
dogCatTraining/images/Bombay_210.jpg;dogCatTraining/annotations/trimaps/Bombay_210.png;
dogCatTraining/images/Bombay_213.jpg;dogCatTraining/annotations/trimaps/Bombay_213.png;
dogCatTraining/images/Bombay_214.jpg;dogCatTraining/annotations/trimaps/Bombay_214.png;
dogCatTraining/images/Bombay_215.jpg;dogCatTraining/annotations/trimaps/Bombay_215.png;
dogCatTraining/images/Bombay_217.jpg;dogCatTraining/annotations/trimaps/Bombay_217.png;
dogCatTraining/images/Bombay_220.jpg;dogCatTraining/annotations/trimaps/Bombay_220.png;
dogCatTraining/images/Bombay_221.jpg;dogCatTraining/annotations/trimaps/Bombay_221.png;
dogCatTraining/images/boxer_1.jpg;dogCatTraining/annotations/trimaps/boxer_1.png;
dogCatTraining/images/boxer_2.jpg;dogCatTraining/annotations/trimaps/boxer_2.png;
dogCatTraining/images/boxer_3.jpg;dogCatTraining/annotations/trimaps/boxer_3.png;
dogCatTraining/images/boxer_4.jpg;dogCatTraining/annotations/trimaps/boxer_4.png;
dogCatTraining/images/boxer_5.jpg;dogCatTraining/annotations/trimaps/boxer_5.png;
dogCatTraining/images/boxer_6.jpg;dogCatTraining/annotations/trimaps/boxer_6.png;
dogCatTraining/images/boxer_7.jpg;dogCatTraining/annotations/trimaps/boxer_7.png;
dogCatTraining/images/boxer_8.jpg;dogCatTraining/annotations/trimaps/boxer_8.png;
dogCatTraining/images/boxer_9.jpg;dogCatTraining/annotations/trimaps/boxer_9.png;
dogCatTraining/images/boxer_10.jpg;dogCatTraining/annotations/trimaps/boxer_10.png;
dogCatTraining/images/boxer_11.jpg;dogCatTraining/annotations/trimaps/boxer_11.png;
dogCatTraining/images/boxer_12.jpg;dogCatTraining/annotations/trimaps/boxer_12.png;
dogCatTraining/images/boxer_13.jpg;dogCatTraining/annotations/trimaps/boxer_13.png;
dogCatTraining/images/boxer_14.jpg;dogCatTraining/annotations/trimaps/boxer_14.png;
dogCatTraining/images/boxer_15.jpg;dogCatTraining/annotations/trimaps/boxer_15.png;
dogCatTraining/images/boxer_16.jpg;dogCatTraining/annotations/trimaps/boxer_16.png;
dogCatTraining/images/boxer_17.jpg;dogCatTraining/annotations/trimaps/boxer_17.png;
dogCatTraining/images/boxer_18.jpg;dogCatTraining/annotations/trimaps/boxer_18.png;
dogCatTraining/images/boxer_19.jpg;dogCatTraining/annotations/trimaps/boxer_19.png;
dogCatTraining/images/boxer_20.jpg;dogCatTraining/annotations/trimaps/boxer_20.png;
dogCatTraining/images/boxer_21.jpg;dogCatTraining/annotations/trimaps/boxer_21.png;
dogCatTraining/images/boxer_22.jpg;dogCatTraining/annotations/trimaps/boxer_22.png;
dogCatTraining/images/boxer_23.jpg;dogCatTraining/annotations/trimaps/boxer_23.png;
dogCatTraining/images/boxer_24.jpg;dogCatTraining/annotations/trimaps/boxer_24.png;
dogCatTraining/images/boxer_25.jpg;dogCatTraining/annotations/trimaps/boxer_25.png;
dogCatTraining/images/boxer_26.jpg;dogCatTraining/annotations/trimaps/boxer_26.png;
dogCatTraining/images/boxer_27.jpg;dogCatTraining/annotations/trimaps/boxer_27.png;
dogCatTraining/images/boxer_28.jpg;dogCatTraining/annotations/trimaps/boxer_28.png;
dogCatTraining/images/boxer_29.jpg;dogCatTraining/annotations/trimaps/boxer_29.png;
dogCatTraining/images/boxer_30.jpg;dogCatTraining/annotations/trimaps/boxer_30.png;
dogCatTraining/images/boxer_31.jpg;dogCatTraining/annotations/trimaps/boxer_31.png;
dogCatTraining/images/boxer_32.jpg;dogCatTraining/annotations/trimaps/boxer_32.png;
dogCatTraining/images/boxer_33.jpg;dogCatTraining/annotations/trimaps/boxer_33.png;
dogCatTraining/images/boxer_34.jpg;dogCatTraining/annotations/trimaps/boxer_34.png;
dogCatTraining/images/boxer_35.jpg;dogCatTraining/annotations/trimaps/boxer_35.png;
dogCatTraining/images/boxer_36.jpg;dogCatTraining/annotations/trimaps/boxer_36.png;
dogCatTraining/images/boxer_37.jpg;dogCatTraining/annotations/trimaps/boxer_37.png;
dogCatTraining/images/boxer_38.jpg;dogCatTraining/annotations/trimaps/boxer_38.png;
dogCatTraining/images/boxer_39.jpg;dogCatTraining/annotations/trimaps/boxer_39.png;
dogCatTraining/images/boxer_40.jpg;dogCatTraining/annotations/trimaps/boxer_40.png;
dogCatTraining/images/boxer_41.jpg;dogCatTraining/annotations/trimaps/boxer_41.png;
dogCatTraining/images/boxer_42.jpg;dogCatTraining/annotations/trimaps/boxer_42.png;
dogCatTraining/images/boxer_43.jpg;dogCatTraining/annotations/trimaps/boxer_43.png;
dogCatTraining/images/boxer_44.jpg;dogCatTraining/annotations/trimaps/boxer_44.png;
dogCatTraining/images/boxer_45.jpg;dogCatTraining/annotations/trimaps/boxer_45.png;
dogCatTraining/images/boxer_46.jpg;dogCatTraining/annotations/trimaps/boxer_46.png;
dogCatTraining/images/boxer_47.jpg;dogCatTraining/annotations/trimaps/boxer_47.png;
dogCatTraining/images/boxer_48.jpg;dogCatTraining/annotations/trimaps/boxer_48.png;
dogCatTraining/images/boxer_49.jpg;dogCatTraining/annotations/trimaps/boxer_49.png;
dogCatTraining/images/boxer_50.jpg;dogCatTraining/annotations/trimaps/boxer_50.png;
dogCatTraining/images/boxer_51.jpg;dogCatTraining/annotations/trimaps/boxer_51.png;
dogCatTraining/images/boxer_52.jpg;dogCatTraining/annotations/trimaps/boxer_52.png;
dogCatTraining/images/boxer_53.jpg;dogCatTraining/annotations/trimaps/boxer_53.png;
dogCatTraining/images/boxer_54.jpg;dogCatTraining/annotations/trimaps/boxer_54.png;
dogCatTraining/images/boxer_55.jpg;dogCatTraining/annotations/trimaps/boxer_55.png;
dogCatTraining/images/boxer_56.jpg;dogCatTraining/annotations/trimaps/boxer_56.png;
dogCatTraining/images/boxer_57.jpg;dogCatTraining/annotations/trimaps/boxer_57.png;
dogCatTraining/images/boxer_58.jpg;dogCatTraining/annotations/trimaps/boxer_58.png;
dogCatTraining/images/boxer_59.jpg;dogCatTraining/annotations/trimaps/boxer_59.png;
dogCatTraining/images/boxer_60.jpg;dogCatTraining/annotations/trimaps/boxer_60.png;
dogCatTraining/images/boxer_61.jpg;dogCatTraining/annotations/trimaps/boxer_61.png;
dogCatTraining/images/boxer_62.jpg;dogCatTraining/annotations/trimaps/boxer_62.png;
dogCatTraining/images/boxer_63.jpg;dogCatTraining/annotations/trimaps/boxer_63.png;
dogCatTraining/images/boxer_64.jpg;dogCatTraining/annotations/trimaps/boxer_64.png;
dogCatTraining/images/boxer_65.jpg;dogCatTraining/annotations/trimaps/boxer_65.png;
dogCatTraining/images/boxer_66.jpg;dogCatTraining/annotations/trimaps/boxer_66.png;
dogCatTraining/images/boxer_67.jpg;dogCatTraining/annotations/trimaps/boxer_67.png;
dogCatTraining/images/boxer_68.jpg;dogCatTraining/annotations/trimaps/boxer_68.png;
dogCatTraining/images/boxer_69.jpg;dogCatTraining/annotations/trimaps/boxer_69.png;
dogCatTraining/images/boxer_70.jpg;dogCatTraining/annotations/trimaps/boxer_70.png;
dogCatTraining/images/boxer_71.jpg;dogCatTraining/annotations/trimaps/boxer_71.png;
dogCatTraining/images/boxer_72.jpg;dogCatTraining/annotations/trimaps/boxer_72.png;
dogCatTraining/images/boxer_73.jpg;dogCatTraining/annotations/trimaps/boxer_73.png;
dogCatTraining/images/boxer_74.jpg;dogCatTraining/annotations/trimaps/boxer_74.png;
dogCatTraining/images/boxer_75.jpg;dogCatTraining/annotations/trimaps/boxer_75.png;
dogCatTraining/images/boxer_76.jpg;dogCatTraining/annotations/trimaps/boxer_76.png;
dogCatTraining/images/boxer_77.jpg;dogCatTraining/annotations/trimaps/boxer_77.png;
dogCatTraining/images/boxer_78.jpg;dogCatTraining/annotations/trimaps/boxer_78.png;
dogCatTraining/images/boxer_79.jpg;dogCatTraining/annotations/trimaps/boxer_79.png;
dogCatTraining/images/boxer_80.jpg;dogCatTraining/annotations/trimaps/boxer_80.png;
dogCatTraining/images/boxer_81.jpg;dogCatTraining/annotations/trimaps/boxer_81.png;
dogCatTraining/images/boxer_82.jpg;dogCatTraining/annotations/trimaps/boxer_82.png;
dogCatTraining/images/boxer_83.jpg;dogCatTraining/annotations/trimaps/boxer_83.png;
dogCatTraining/images/boxer_84.jpg;dogCatTraining/annotations/trimaps/boxer_84.png;
dogCatTraining/images/boxer_85.jpg;dogCatTraining/annotations/trimaps/boxer_85.png;
dogCatTraining/images/boxer_86.jpg;dogCatTraining/annotations/trimaps/boxer_86.png;
dogCatTraining/images/boxer_87.jpg;dogCatTraining/annotations/trimaps/boxer_87.png;
dogCatTraining/images/boxer_88.jpg;dogCatTraining/annotations/trimaps/boxer_88.png;
dogCatTraining/images/boxer_89.jpg;dogCatTraining/annotations/trimaps/boxer_89.png;
dogCatTraining/images/boxer_90.jpg;dogCatTraining/annotations/trimaps/boxer_90.png;
dogCatTraining/images/boxer_91.jpg;dogCatTraining/annotations/trimaps/boxer_91.png;
dogCatTraining/images/boxer_92.jpg;dogCatTraining/annotations/trimaps/boxer_92.png;
dogCatTraining/images/boxer_93.jpg;dogCatTraining/annotations/trimaps/boxer_93.png;
dogCatTraining/images/boxer_94.jpg;dogCatTraining/annotations/trimaps/boxer_94.png;
dogCatTraining/images/boxer_95.jpg;dogCatTraining/annotations/trimaps/boxer_95.png;
dogCatTraining/images/boxer_96.jpg;dogCatTraining/annotations/trimaps/boxer_96.png;
dogCatTraining/images/boxer_97.jpg;dogCatTraining/annotations/trimaps/boxer_97.png;
dogCatTraining/images/boxer_98.jpg;dogCatTraining/annotations/trimaps/boxer_98.png;
dogCatTraining/images/boxer_99.jpg;dogCatTraining/annotations/trimaps/boxer_99.png;
dogCatTraining/images/boxer_100.jpg;dogCatTraining/annotations/trimaps/boxer_100.png;
dogCatTraining/images/boxer_101.jpg;dogCatTraining/annotations/trimaps/boxer_101.png;
dogCatTraining/images/boxer_102.jpg;dogCatTraining/annotations/trimaps/boxer_102.png;
dogCatTraining/images/boxer_103.jpg;dogCatTraining/annotations/trimaps/boxer_103.png;
dogCatTraining/images/boxer_104.jpg;dogCatTraining/annotations/trimaps/boxer_104.png;
dogCatTraining/images/boxer_105.jpg;dogCatTraining/annotations/trimaps/boxer_105.png;
dogCatTraining/images/boxer_106.jpg;dogCatTraining/annotations/trimaps/boxer_106.png;
dogCatTraining/images/boxer_107.jpg;dogCatTraining/annotations/trimaps/boxer_107.png;
dogCatTraining/images/boxer_108.jpg;dogCatTraining/annotations/trimaps/boxer_108.png;
dogCatTraining/images/boxer_109.jpg;dogCatTraining/annotations/trimaps/boxer_109.png;
dogCatTraining/images/boxer_110.jpg;dogCatTraining/annotations/trimaps/boxer_110.png;
dogCatTraining/images/boxer_111.jpg;dogCatTraining/annotations/trimaps/boxer_111.png;
dogCatTraining/images/boxer_112.jpg;dogCatTraining/annotations/trimaps/boxer_112.png;
dogCatTraining/images/boxer_113.jpg;dogCatTraining/annotations/trimaps/boxer_113.png;
dogCatTraining/images/boxer_114.jpg;dogCatTraining/annotations/trimaps/boxer_114.png;
dogCatTraining/images/boxer_115.jpg;dogCatTraining/annotations/trimaps/boxer_115.png;
dogCatTraining/images/boxer_116.jpg;dogCatTraining/annotations/trimaps/boxer_116.png;
dogCatTraining/images/boxer_117.jpg;dogCatTraining/annotations/trimaps/boxer_117.png;
dogCatTraining/images/boxer_118.jpg;dogCatTraining/annotations/trimaps/boxer_118.png;
dogCatTraining/images/boxer_119.jpg;dogCatTraining/annotations/trimaps/boxer_119.png;
dogCatTraining/images/boxer_120.jpg;dogCatTraining/annotations/trimaps/boxer_120.png;
dogCatTraining/images/boxer_121.jpg;dogCatTraining/annotations/trimaps/boxer_121.png;
dogCatTraining/images/boxer_122.jpg;dogCatTraining/annotations/trimaps/boxer_122.png;
dogCatTraining/images/boxer_123.jpg;dogCatTraining/annotations/trimaps/boxer_123.png;
dogCatTraining/images/boxer_124.jpg;dogCatTraining/annotations/trimaps/boxer_124.png;
dogCatTraining/images/boxer_125.jpg;dogCatTraining/annotations/trimaps/boxer_125.png;
dogCatTraining/images/boxer_126.jpg;dogCatTraining/annotations/trimaps/boxer_126.png;
dogCatTraining/images/boxer_127.jpg;dogCatTraining/annotations/trimaps/boxer_127.png;
dogCatTraining/images/boxer_128.jpg;dogCatTraining/annotations/trimaps/boxer_128.png;
dogCatTraining/images/boxer_129.jpg;dogCatTraining/annotations/trimaps/boxer_129.png;
dogCatTraining/images/boxer_130.jpg;dogCatTraining/annotations/trimaps/boxer_130.png;
dogCatTraining/images/boxer_131.jpg;dogCatTraining/annotations/trimaps/boxer_131.png;
dogCatTraining/images/boxer_132.jpg;dogCatTraining/annotations/trimaps/boxer_132.png;
dogCatTraining/images/boxer_133.jpg;dogCatTraining/annotations/trimaps/boxer_133.png;
dogCatTraining/images/boxer_134.jpg;dogCatTraining/annotations/trimaps/boxer_134.png;
dogCatTraining/images/boxer_135.jpg;dogCatTraining/annotations/trimaps/boxer_135.png;
dogCatTraining/images/boxer_136.jpg;dogCatTraining/annotations/trimaps/boxer_136.png;
dogCatTraining/images/boxer_137.jpg;dogCatTraining/annotations/trimaps/boxer_137.png;
dogCatTraining/images/boxer_138.jpg;dogCatTraining/annotations/trimaps/boxer_138.png;
dogCatTraining/images/boxer_139.jpg;dogCatTraining/annotations/trimaps/boxer_139.png;
dogCatTraining/images/boxer_140.jpg;dogCatTraining/annotations/trimaps/boxer_140.png;
dogCatTraining/images/boxer_141.jpg;dogCatTraining/annotations/trimaps/boxer_141.png;
dogCatTraining/images/boxer_142.jpg;dogCatTraining/annotations/trimaps/boxer_142.png;
dogCatTraining/images/boxer_143.jpg;dogCatTraining/annotations/trimaps/boxer_143.png;
dogCatTraining/images/boxer_144.jpg;dogCatTraining/annotations/trimaps/boxer_144.png;
dogCatTraining/images/boxer_145.jpg;dogCatTraining/annotations/trimaps/boxer_145.png;
dogCatTraining/images/boxer_146.jpg;dogCatTraining/annotations/trimaps/boxer_146.png;
dogCatTraining/images/boxer_147.jpg;dogCatTraining/annotations/trimaps/boxer_147.png;
dogCatTraining/images/boxer_148.jpg;dogCatTraining/annotations/trimaps/boxer_148.png;
dogCatTraining/images/boxer_149.jpg;dogCatTraining/annotations/trimaps/boxer_149.png;
dogCatTraining/images/boxer_150.jpg;dogCatTraining/annotations/trimaps/boxer_150.png;
dogCatTraining/images/boxer_151.jpg;dogCatTraining/annotations/trimaps/boxer_151.png;
dogCatTraining/images/boxer_152.jpg;dogCatTraining/annotations/trimaps/boxer_152.png;
dogCatTraining/images/boxer_153.jpg;dogCatTraining/annotations/trimaps/boxer_153.png;
dogCatTraining/images/boxer_154.jpg;dogCatTraining/annotations/trimaps/boxer_154.png;
dogCatTraining/images/boxer_155.jpg;dogCatTraining/annotations/trimaps/boxer_155.png;
dogCatTraining/images/boxer_156.jpg;dogCatTraining/annotations/trimaps/boxer_156.png;
dogCatTraining/images/boxer_157.jpg;dogCatTraining/annotations/trimaps/boxer_157.png;
dogCatTraining/images/boxer_158.jpg;dogCatTraining/annotations/trimaps/boxer_158.png;
dogCatTraining/images/boxer_159.jpg;dogCatTraining/annotations/trimaps/boxer_159.png;
dogCatTraining/images/boxer_160.jpg;dogCatTraining/annotations/trimaps/boxer_160.png;
dogCatTraining/images/boxer_161.jpg;dogCatTraining/annotations/trimaps/boxer_161.png;
dogCatTraining/images/boxer_162.jpg;dogCatTraining/annotations/trimaps/boxer_162.png;
dogCatTraining/images/boxer_163.jpg;dogCatTraining/annotations/trimaps/boxer_163.png;
dogCatTraining/images/boxer_164.jpg;dogCatTraining/annotations/trimaps/boxer_164.png;
dogCatTraining/images/boxer_165.jpg;dogCatTraining/annotations/trimaps/boxer_165.png;
dogCatTraining/images/boxer_166.jpg;dogCatTraining/annotations/trimaps/boxer_166.png;
dogCatTraining/images/boxer_167.jpg;dogCatTraining/annotations/trimaps/boxer_167.png;
dogCatTraining/images/boxer_168.jpg;dogCatTraining/annotations/trimaps/boxer_168.png;
dogCatTraining/images/boxer_169.jpg;dogCatTraining/annotations/trimaps/boxer_169.png;
dogCatTraining/images/boxer_170.jpg;dogCatTraining/annotations/trimaps/boxer_170.png;
dogCatTraining/images/boxer_171.jpg;dogCatTraining/annotations/trimaps/boxer_171.png;
dogCatTraining/images/boxer_172.jpg;dogCatTraining/annotations/trimaps/boxer_172.png;
dogCatTraining/images/boxer_173.jpg;dogCatTraining/annotations/trimaps/boxer_173.png;
dogCatTraining/images/boxer_174.jpg;dogCatTraining/annotations/trimaps/boxer_174.png;
dogCatTraining/images/boxer_175.jpg;dogCatTraining/annotations/trimaps/boxer_175.png;
dogCatTraining/images/boxer_176.jpg;dogCatTraining/annotations/trimaps/boxer_176.png;
dogCatTraining/images/boxer_177.jpg;dogCatTraining/annotations/trimaps/boxer_177.png;
dogCatTraining/images/boxer_178.jpg;dogCatTraining/annotations/trimaps/boxer_178.png;
dogCatTraining/images/boxer_179.jpg;dogCatTraining/annotations/trimaps/boxer_179.png;
dogCatTraining/images/boxer_180.jpg;dogCatTraining/annotations/trimaps/boxer_180.png;
dogCatTraining/images/boxer_181.jpg;dogCatTraining/annotations/trimaps/boxer_181.png;
dogCatTraining/images/boxer_182.jpg;dogCatTraining/annotations/trimaps/boxer_182.png;
dogCatTraining/images/boxer_183.jpg;dogCatTraining/annotations/trimaps/boxer_183.png;
dogCatTraining/images/boxer_184.jpg;dogCatTraining/annotations/trimaps/boxer_184.png;
dogCatTraining/images/boxer_185.jpg;dogCatTraining/annotations/trimaps/boxer_185.png;
dogCatTraining/images/boxer_186.jpg;dogCatTraining/annotations/trimaps/boxer_186.png;
dogCatTraining/images/boxer_187.jpg;dogCatTraining/annotations/trimaps/boxer_187.png;
dogCatTraining/images/boxer_188.jpg;dogCatTraining/annotations/trimaps/boxer_188.png;
dogCatTraining/images/boxer_189.jpg;dogCatTraining/annotations/trimaps/boxer_189.png;
dogCatTraining/images/boxer_190.jpg;dogCatTraining/annotations/trimaps/boxer_190.png;
dogCatTraining/images/boxer_191.jpg;dogCatTraining/annotations/trimaps/boxer_191.png;
dogCatTraining/images/boxer_192.jpg;dogCatTraining/annotations/trimaps/boxer_192.png;
dogCatTraining/images/boxer_193.jpg;dogCatTraining/annotations/trimaps/boxer_193.png;
dogCatTraining/images/boxer_194.jpg;dogCatTraining/annotations/trimaps/boxer_194.png;
dogCatTraining/images/boxer_195.jpg;dogCatTraining/annotations/trimaps/boxer_195.png;
dogCatTraining/images/boxer_196.jpg;dogCatTraining/annotations/trimaps/boxer_196.png;
dogCatTraining/images/boxer_197.jpg;dogCatTraining/annotations/trimaps/boxer_197.png;
dogCatTraining/images/boxer_198.jpg;dogCatTraining/annotations/trimaps/boxer_198.png;
dogCatTraining/images/boxer_199.jpg;dogCatTraining/annotations/trimaps/boxer_199.png;
dogCatTraining/images/boxer_200.jpg;dogCatTraining/annotations/trimaps/boxer_200.png;
dogCatTraining/images/British_Shorthair_2.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_2.png;
dogCatTraining/images/British_Shorthair_3.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_3.png;
dogCatTraining/images/British_Shorthair_6.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_6.png;
dogCatTraining/images/British_Shorthair_8.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_8.png;
dogCatTraining/images/British_Shorthair_9.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_9.png;
dogCatTraining/images/British_Shorthair_10.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_10.png;
dogCatTraining/images/British_Shorthair_15.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_15.png;
dogCatTraining/images/British_Shorthair_16.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_16.png;
dogCatTraining/images/British_Shorthair_17.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_17.png;
dogCatTraining/images/British_Shorthair_18.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_18.png;
dogCatTraining/images/British_Shorthair_21.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_21.png;
dogCatTraining/images/British_Shorthair_22.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_22.png;
dogCatTraining/images/British_Shorthair_25.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_25.png;
dogCatTraining/images/British_Shorthair_26.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_26.png;
dogCatTraining/images/British_Shorthair_27.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_27.png;
dogCatTraining/images/British_Shorthair_28.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_28.png;
dogCatTraining/images/British_Shorthair_29.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_29.png;
dogCatTraining/images/British_Shorthair_30.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_30.png;
dogCatTraining/images/British_Shorthair_31.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_31.png;
dogCatTraining/images/British_Shorthair_32.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_32.png;
dogCatTraining/images/British_Shorthair_33.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_33.png;
dogCatTraining/images/British_Shorthair_34.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_34.png;
dogCatTraining/images/British_Shorthair_36.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_36.png;
dogCatTraining/images/British_Shorthair_37.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_37.png;
dogCatTraining/images/British_Shorthair_38.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_38.png;
dogCatTraining/images/British_Shorthair_39.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_39.png;
dogCatTraining/images/British_Shorthair_40.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_40.png;
dogCatTraining/images/British_Shorthair_41.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_41.png;
dogCatTraining/images/British_Shorthair_42.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_42.png;
dogCatTraining/images/British_Shorthair_43.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_43.png;
dogCatTraining/images/British_Shorthair_44.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_44.png;
dogCatTraining/images/British_Shorthair_45.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_45.png;
dogCatTraining/images/British_Shorthair_46.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_46.png;
dogCatTraining/images/British_Shorthair_47.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_47.png;
dogCatTraining/images/British_Shorthair_48.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_48.png;
dogCatTraining/images/British_Shorthair_49.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_49.png;
dogCatTraining/images/British_Shorthair_50.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_50.png;
dogCatTraining/images/British_Shorthair_51.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_51.png;
dogCatTraining/images/British_Shorthair_52.jpg;dogCatTraining/annotations/trimaps/British_Shorthair_52.png;
